Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Environment/Cumulative Reward,Environment/Episode Length 
4974000,-8.19953,0.5304036,-1136.0,1996.0
4975000,-3.8318596,0.4542158,None,None
4976000,-5.4175467,0.5205751,-502.0,1996.0
4977000,-6.5185366,0.61721563,None,None
4978000,-8.098082,0.505208,-1568.0,1996.0
4979000,-8.432353,0.5182823,None,None
4980000,-6.754594,0.42427394,-1704.0,1996.0
4981000,-8.35423,0.57234746,None,None
4982000,-5.9368987,0.35752377,-1332.0,1996.0
4983000,-8.176441,0.5055896,None,None
4984000,-6.4118586,0.55864704,-1668.0,1996.0
4985000,-7.5213485,0.4974872,None,None
4986000,-6.6851687,0.578542,-1500.0,1996.0
4987000,-7.6698003,0.47913575,None,None
4988000,-8.7086735,0.3672543,-1732.0,1996.0
4989000,-5.4879227,0.5801242,None,None
4990000,-8.4321995,0.54106116,-1172.0,1996.0
4991000,-6.1869774,0.44494402,None,None
4992000,-9.017197,0.33035955,-1704.0,1996.0
4993000,-8.130901,0.41159222,None,None
4994000,-9.246707,0.39194027,-1800.0,1996.0
4995000,-4.7071495,0.50114304,None,None
4996000,-4.2825184,0.4887302,-600.0,1996.0
4997000,-8.3072815,0.3720551,None,None
4998000,-9.071785,0.45678127,-1868.0,1996.0
4999000,-7.807307,0.5218756,None,None
5000000,-9.037945,0.22634546,-1834.0,1996.0
5001000,-8.951441,0.5684391,None,None
5002000,-8.911585,0.47112074,-1770.0,1996.0
5003000,-4.823969,0.48642057,None,None
5004000,-7.6735525,0.5347292,-934.0,1996.0
5005000,-7.9174323,0.5562861,None,None
5006000,-7.2515383,0.58086354,-1568.0,1996.0
5007000,-8.239932,0.39619526,None,None
5008000,-8.942282,0.4524318,-1902.0,1996.0
5009000,-6.3759985,0.36198473,None,None
5010000,-7.941707,0.514859,-1166.0,1996.0
5011000,-7.9864883,0.37488055,None,None
5012000,-9.544253,0.45284024,-1934.0,1996.0
5013000,-8.629934,0.56138676,None,None
5014000,-8.21318,0.51680773,-1700.0,1996.0
5015000,-8.895849,0.5891194,None,None
5016000,-9.138838,0.568949,-1934.0,1996.0
5017000,-8.368006,0.62327003,None,None
5018000,-8.436583,0.49875075,-1636.0,1996.0
5019000,-8.915277,0.36410514,None,None
5020000,-9.410721,0.4622639,-1900.0,1996.0
5021000,-8.780161,0.5308659,None,None
5022000,-8.713264,0.6547765,-1902.0,1996.0
5023000,-6.2343497,0.5919669,None,None
5024000,-8.325315,0.514233,-1170.0,1996.0
5025000,-8.5704,0.36209694,None,None
5026000,-9.712539,0.44405577,-1866.0,1996.0
5027000,-6.058423,0.54390794,None,None
5028000,-7.810327,0.44812435,-734.0,1996.0
5029000,-6.9035463,0.56465596,None,None
5030000,-5.735884,0.3826306,-1400.0,1996.0
5031000,-8.768131,0.5021855,None,None
5032000,-6.085165,0.5537846,-1300.0,1996.0
5033000,-7.8434076,0.47536993,None,None
5034000,-8.502484,0.534689,-1636.0,1996.0
5035000,-5.503858,0.5735404,None,None
5036000,-6.7572727,0.45910084,-1268.0,1996.0
5037000,-7.037307,0.46842128,None,None
5038000,-6.475633,0.53362876,-1566.0,1996.0
5039000,-5.188142,0.48342976,None,None
5040000,-7.5100436,0.1704464,-1034.0,1996.0
5041000,-5.146251,0.5509094,None,None
5042000,-8.789362,0.4980586,-1302.0,1996.0
5043000,-8.857534,0.48490024,None,None
5044000,-7.882434,0.3842914,-1700.0,1996.0
5045000,-8.307917,0.5293457,None,None
5046000,-8.161123,0.4492224,-1734.0,1996.0
5047000,-7.4725604,0.55291426,None,None
5048000,-8.842156,0.37398544,-1668.0,1996.0
5049000,-4.687152,0.28701082,None,None
5050000,-8.457706,0.52876294,-1298.0,1996.0
5051000,-7.6665936,0.34819293,None,None
5052000,-9.498978,0.55337304,-1734.0,1996.0
5053000,-8.986544,0.46899354,None,None
5054000,-7.561986,0.4843226,-1870.0,1996.0
5055000,-7.5592074,0.4492962,None,None
5056000,-8.877718,0.249886,-1734.0,1996.0
5057000,-5.562872,0.52985615,None,None
5058000,-7.042861,0.489488,-904.0,1996.0
5059000,-7.16064,0.476128,None,None
5060000,-9.365372,0.3255988,-1936.0,1996.0
5061000,-8.43017,0.5771015,None,None
5062000,-8.206543,0.30814195,-1636.0,1996.0
5063000,-6.198871,0.5279412,None,None
5064000,-7.5222473,0.45172575,-1434.0,1996.0
5065000,-7.76801,0.51049924,None,None
5066000,-5.474762,0.48252976,-1268.0,1996.0
5067000,-6.4191628,0.44229057,None,None
5068000,-7.3098397,0.31082335,-1466.0,1996.0
5069000,-6.976945,0.48391736,None,None
5070000,-9.067695,0.39411193,-1834.0,1996.0
5071000,-8.850721,0.49640268,None,None
5072000,-9.227264,0.26402944,-1968.0,1996.0
5073000,-5.6564636,0.44919333,None,None
5074000,-8.081383,0.5071503,-570.0,1996.0
5075000,-2.5956612,0.46652374,None,None
5076000,-8.775581,0.48543024,-1234.0,1996.0
5077000,-7.388198,0.44516096,None,None
5078000,-9.429584,0.3996422,-1734.0,1996.0
5079000,-8.579348,0.49782094,None,None
5080000,-8.349658,0.43483052,-1768.0,1996.0
5081000,-8.384844,0.53842497,None,None
5082000,-7.642005,0.48954445,-1502.0,1996.0
5083000,-7.8863764,0.51605934,None,None
5084000,-6.705415,0.57216007,-1266.0,1996.0
5085000,-8.679901,0.50654954,None,None
5086000,-8.748945,0.4682162,-1700.0,1996.0
5087000,-6.432901,0.48008114,None,None
5088000,-6.5318985,0.24483259,-1602.0,1996.0
5089000,-8.649988,0.46968195,None,None
5090000,-8.866903,0.38332313,-1868.0,1996.0
5091000,-8.719755,0.514256,None,None
5092000,-7.8051977,0.25109693,-1868.0,1996.0
5093000,-7.834852,0.3660551,None,None
5094000,-9.580116,0.26447132,-1334.0,1996.0
5095000,-6.278677,0.51630527,None,None
5096000,-7.0377297,0.29750085,-1768.0,1996.0
5097000,-5.2550855,0.5095976,None,None
5098000,-6.0205383,0.35781336,-770.0,1996.0
5099000,-8.238589,0.57646227,None,None
5100000,-8.047552,0.47718585,-1700.0,1996.0
5101000,-5.6972094,0.5604911,None,None
5102000,-8.307968,0.43572444,-800.0,1996.0
5103000,-7.785754,0.43033615,None,None
5104000,-9.171698,0.40065724,-1968.0,1996.0
5105000,-7.638648,0.37712312,None,None
5106000,-8.494219,0.08404268,-1602.0,1996.0
5107000,-6.941176,0.47621515,None,None
5108000,-8.341522,0.1883263,-1534.0,1996.0
5109000,-7.733066,0.5362628,None,None
5110000,-6.7834177,0.62270343,-966.0,1996.0
5111000,-7.7576847,0.5095254,None,None
5112000,-7.3732276,0.3631768,-1602.0,1996.0
5113000,-8.77755,0.4768958,None,None
5114000,-7.3715267,0.24224252,-1600.0,1996.0
5115000,-7.7542334,0.41234696,None,None
5116000,-5.7294397,0.42200994,-1432.0,1996.0
5117000,-6.565918,0.55575776,None,None
5118000,-6.675569,0.51986146,-1168.0,1996.0
5119000,-7.0452776,0.45577824,None,None
5120000,-6.4615507,0.53127,-1300.0,1996.0
5121000,-7.234912,0.54870117,None,None
5122000,-8.678759,0.33586246,-1668.0,1996.0
5123000,-7.899536,0.58323765,None,None
5124000,-8.442047,0.43577546,-1600.0,1996.0
5125000,-5.0121775,0.46307093,None,None
5126000,-5.22634,0.43374306,-698.0,1996.0
5127000,-7.063879,0.40238044,None,None
5128000,-6.1787453,0.62638414,-1368.0,1996.0
5129000,-8.136221,0.43871975,None,None
5130000,-9.047763,0.38721496,-1868.0,1996.0
5131000,-7.137646,0.4511449,None,None
5132000,-7.4869466,0.3146101,-1334.0,1996.0
5133000,-8.14474,0.37400565,None,None
5134000,-8.873209,0.5245097,-1768.0,1996.0
5135000,-6.888446,0.27034125,None,None
5136000,-9.239722,0.4137022,-1666.0,1996.0
5137000,-7.2319193,0.50517833,None,None
5138000,-6.1292872,0.49657884,-1068.0,1996.0
5139000,-5.5276346,0.43742016,None,None
5140000,-6.9955816,0.5136776,-1104.0,1996.0
5141000,-8.19628,0.23874806,None,None
5142000,-8.969452,0.6371611,-1934.0,1996.0
5143000,-6.3022113,0.34246743,None,None
5144000,-4.5556455,0.5442608,-1166.0,1996.0
5145000,-6.8326225,0.40168986,None,None
5146000,-8.862535,0.311221,-1734.0,1996.0
5147000,-5.654588,0.52254635,None,None
5148000,-7.6287146,0.44770595,-998.0,1996.0
5149000,-6.4821243,0.51327837,None,None
5150000,-6.345757,0.41047662,-1232.0,1996.0
5151000,-4.208604,0.4834426,None,None
5152000,-6.811658,0.4729468,-1266.0,1996.0
5153000,-7.703047,0.43492243,None,None
5154000,-8.977381,0.43981478,-1800.0,1996.0
5155000,-8.5395775,0.31894603,None,None
5156000,-8.923851,0.6439013,-1934.0,1996.0
5157000,-6.969921,0.28261846,None,None
5158000,-9.061694,0.39440322,-1634.0,1996.0
5159000,-8.812443,0.342618,None,None
5160000,-8.903086,0.41718224,-1968.0,1996.0
5161000,-8.326912,0.4046537,None,None
5162000,-9.456844,0.37902826,-1968.0,1996.0
5163000,-8.552568,0.51050615,None,None
5164000,-8.551025,0.379265,-1868.0,1996.0
5165000,-8.816677,0.47390512,None,None
5166000,-7.178053,0.2725378,-1432.0,1996.0
5167000,-5.925821,0.3391735,None,None
5168000,-8.168471,0.37155688,-1302.0,1996.0
5169000,-5.868185,0.44438428,None,None
5170000,-7.282497,0.53166914,-1136.0,1996.0
5171000,-4.6293745,0.47589806,None,None
5172000,-4.6077604,0.5566176,-634.0,1996.0
5173000,-8.266186,0.57369137,None,None
5174000,-8.818011,0.44448915,-1800.0,1996.0
5175000,-7.3733206,0.44141036,None,None
5176000,-4.7326035,0.42362517,-1100.0,1996.0
5177000,-7.9688635,0.4674728,None,None
5178000,-7.315311,0.45321244,-1330.0,1996.0
5179000,-8.388132,0.4614406,None,None
5180000,-9.140309,0.28062156,-1968.0,1996.0
5181000,-7.5034785,0.5109082,None,None
5182000,-5.9628267,0.30850533,-1034.0,1996.0
5183000,-4.4937444,0.5104952,None,None
5184000,-7.1248064,0.38322493,-998.0,1996.0
5185000,-6.4538727,0.1746919,None,None
5186000,-9.500938,0.43427578,-1668.0,1996.0
5187000,-7.8848624,0.45993552,None,None
5188000,-5.9765854,0.5311492,-904.0,1996.0
5189000,-3.4743752,0.32407606,None,None
5190000,-6.6757193,0.47645116,-1298.0,1996.0
5191000,-6.645163,0.45083424,None,None
5192000,-8.845165,0.3344646,-1732.0,1996.0
5193000,-7.8893404,0.4716702,None,None
5194000,-8.602652,0.33471593,-1800.0,1996.0
5195000,-7.474519,0.5176853,None,None
5196000,-6.8025646,0.35552874,-1436.0,1996.0
5197000,-8.510103,0.43113855,None,None
5198000,-8.014426,0.34253106,-1534.0,1996.0
5199000,-5.869046,0.4108099,None,None
5200000,-6.599036,0.40654156,-772.0,1996.0
5201000,-5.1464534,0.42541596,None,None
5202000,-8.608883,0.38723773,-1766.0,1996.0
5203000,-8.255981,0.23508325,None,None
5204000,-9.254665,0.45338786,-1866.0,1996.0
5205000,-8.32326,0.4643525,None,None
5206000,-6.6174984,0.28603545,-1732.0,1996.0
5207000,-5.7754297,0.50222623,None,None
5208000,-7.9897585,0.40803355,-1004.0,1996.0
5209000,-6.444909,0.41306335,None,None
5210000,-9.205362,0.38340715,-1802.0,1996.0
5211000,-7.6066074,0.4106366,None,None
5212000,-6.556888,0.46277508,-1336.0,1996.0
5213000,-4.730102,0.43933707,None,None
5214000,-7.342201,0.1855221,-1000.0,1996.0
5215000,-8.45153,0.244903,None,None
5216000,-9.213418,0.53792596,-1866.0,1996.0
5217000,-5.624777,0.36650413,None,None
5218000,-7.7897806,0.31094274,-1468.0,1996.0
5219000,-9.104947,0.3577209,None,None
5220000,-9.154911,0.4431267,-1800.0,1996.0
5221000,-7.7978144,0.37491968,None,None
5222000,-6.7239027,0.5730895,-1302.0,1996.0
5223000,-8.824701,0.49146637,None,None
5224000,-8.909704,0.1656871,-1932.0,1996.0
5225000,-8.620434,0.4615572,None,None
5226000,-8.212312,0.3590815,-1666.0,1996.0
5227000,-8.562965,0.5097454,None,None
5228000,-8.6821785,0.46709883,-1568.0,1996.0
5229000,-6.3812246,0.4265485,None,None
5230000,-9.473697,0.31847104,-1798.0,1996.0
5231000,-7.742359,0.45764875,None,None
5232000,-6.2367086,0.46433866,-1330.0,1996.0
5233000,-8.0917015,0.40400425,None,None
5234000,-9.372628,0.36068472,-1900.0,1996.0
5235000,-8.476638,0.57283896,None,None
5236000,-8.888062,0.31504583,-1968.0,1996.0
5237000,-5.3226275,0.3190158,None,None
5238000,-8.603987,0.28923717,-1366.0,1996.0
5239000,-7.631224,0.4950499,None,None
5240000,-6.4798822,0.40908095,-1266.0,1996.0
5241000,-5.799856,0.52457386,None,None
5242000,-8.1107025,0.6265753,-1336.0,1996.0
5243000,-8.792307,0.4566945,None,None
5244000,-6.8062305,0.54216367,-1634.0,1996.0
5245000,-7.281766,0.52754796,None,None
5246000,-9.365767,0.29862526,-1732.0,1996.0
5247000,-8.787479,0.45447642,None,None
5248000,-8.883653,0.34670907,-1900.0,1996.0
5249000,-8.728804,0.43261617,None,None
5250000,-9.28696,0.22169785,-1934.0,1996.0
5251000,-8.801834,0.48185793,None,None
5252000,-7.2919126,0.48262998,-1464.0,1996.0
5253000,-4.7237477,0.49950656,None,None
5254000,-7.902259,0.3584352,-1268.0,1996.0
5255000,-5.323654,0.48323023,None,None
5256000,-8.335745,0.3753627,-1166.0,1996.0
5257000,-4.0506325,0.3973308,None,None
5258000,-7.885381,0.43080184,-904.0,1996.0
5259000,-7.0708594,0.37622422,None,None
5260000,-7.6672974,0.5507457,-1766.0,1996.0
5261000,-7.702941,0.44544876,None,None
5262000,-6.8032017,0.37179866,-1464.0,1996.0
5263000,-7.79967,0.5078182,None,None
5264000,-6.7147055,0.4212963,-1368.0,1996.0
5265000,-7.977681,0.4806442,None,None
5266000,-9.122921,0.28967673,-1934.0,1996.0
5267000,-5.958987,0.46996745,None,None
5268000,-7.268673,0.30956563,-968.0,1996.0
5269000,-8.189301,0.46139652,None,None
5270000,-9.194397,0.22469914,-1902.0,1996.0
5271000,-7.4425197,0.42168948,None,None
5272000,-7.9112825,0.37104398,-1368.0,1996.0
5273000,-5.776444,0.4973039,None,None
5274000,-5.5540204,0.3467383,-934.0,1996.0
5275000,-8.889073,0.42584187,None,None
5276000,-8.446642,0.61816067,-1904.0,1996.0
5277000,-6.8209243,0.24693038,None,None
5278000,-9.344843,0.36459026,-1632.0,1996.0
5279000,-7.4147925,0.41033506,None,None
5280000,-7.509068,0.4648736,-1304.0,1996.0
5281000,-5.308799,0.48529965,None,None
5282000,-8.747203,0.076593824,-1266.0,1996.0
5283000,-5.884253,0.45083985,None,None
5284000,-7.9736357,0.4110157,-1066.0,1996.0
5285000,-8.07008,0.5221138,None,None
5286000,-8.557535,0.34027076,-1568.0,1996.0
5287000,-3.7270186,0.30848488,None,None
5288000,-7.4906244,0.450299,-1302.0,1996.0
5289000,-7.572178,0.37983543,None,None
5290000,-6.4349813,0.4922499,-1300.0,1996.0
5291000,-5.642414,0.2556644,None,None
5292000,-6.48441,0.27739775,-1366.0,1996.0
5293000,-7.8746176,0.4817815,None,None
5294000,-8.806025,0.37646735,-1700.0,1996.0
5295000,-5.4590454,0.47944266,None,None
5296000,-8.236,0.4396651,-1100.0,1996.0
5297000,-6.5187826,0.34054515,None,None
5298000,-3.9946132,0.32579666,-868.0,1996.0
5299000,-6.8603163,0.44573185,None,None
5300000,-8.778002,0.28914028,-1700.0,1996.0
5301000,-7.9836836,0.48481488,None,None
5302000,-6.1848936,0.5418649,-1102.0,1996.0
5303000,-3.5632203,0.2997046,None,None
5304000,-7.182523,0.24868846,-1164.0,1996.0
5305000,-4.554295,0.43018177,None,None
5306000,-4.9424734,0.4897409,-636.0,1996.0
5307000,-1.7214983,0.51279175,None,None
5308000,-7.8826256,0.40587264,-1168.0,1996.0
5309000,-7.3146996,0.3456282,None,None
5310000,-8.8456955,0.2355292,-1734.0,1996.0
5311000,-5.375652,0.49155468,None,None
5312000,-7.870014,0.31539428,-1136.0,1996.0
5313000,-7.1057096,0.41742694,None,None
5314000,-9.009272,0.24790622,-1666.0,1996.0
5315000,-7.3361716,0.3956629,None,None
5316000,-8.8640375,0.44038618,-1668.0,1996.0
5317000,-7.1136384,0.40641996,None,None
5318000,-9.099461,0.27536246,-1634.0,1996.0
5319000,-5.2776604,0.4366187,None,None
5320000,-8.2050495,0.48059982,-1168.0,1996.0
5321000,-7.7859898,0.44720545,None,None
5322000,-8.37458,0.17526118,-1700.0,1996.0
5323000,-7.4945745,0.43639088,None,None
5324000,-6.751537,0.43123934,-1368.0,1996.0
5325000,-7.094832,0.3241455,None,None
5326000,-6.295801,0.41127402,-932.0,1996.0
5327000,-6.1744003,0.47858158,None,None
5328000,-8.570623,0.22099285,-1866.0,1996.0
5329000,-7.1527777,0.45014298,None,None
5330000,-3.1558146,0.4011232,-670.0,1996.0
5331000,-6.5547333,0.49859422,None,None
5332000,-8.350758,0.39839166,-1900.0,1996.0
5333000,-8.963109,0.40999097,None,None
5334000,-7.9889164,0.12116468,-1600.0,1996.0
5335000,-6.6235194,0.4744836,None,None
5336000,-6.0733547,0.48301256,-998.0,1996.0
5337000,-4.225392,0.43004882,None,None
5338000,-7.8598456,0.47619537,-1000.0,1996.0
5339000,-7.1441784,0.49522683,None,None
5340000,-5.7852607,0.4638838,-1134.0,1996.0
5341000,-4.0421314,0.39563596,None,None
5342000,-8.168382,0.46779704,-1032.0,1996.0
5343000,-8.447659,0.39633518,None,None
5344000,-7.01787,0.6172549,-1800.0,1996.0
5345000,-8.278959,0.37068698,None,None
5346000,-7.3672657,0.531361,-1802.0,1996.0
5347000,-6.6418195,0.26931357,None,None
5348000,-9.215893,0.33072516,-1568.0,1996.0
5349000,-7.457081,0.28959003,None,None
5350000,-9.3498535,0.40178084,-1798.0,1996.0
5351000,-8.925556,0.3776136,None,None
5352000,-7.1260595,0.45580775,-1436.0,1996.0
5353000,-7.168456,0.4181877,None,None
5354000,-8.342082,0.35442117,-1432.0,1996.0
5355000,-2.8818092,0.3846282,None,None
5356000,-7.0053587,0.45622045,-1434.0,1996.0
5357000,-6.563308,0.42331025,None,None
5358000,-6.336292,0.43783638,-800.0,1996.0
5359000,-4.351428,0.39911705,None,None
5360000,-9.15745,0.36562183,-1502.0,1996.0
5361000,-4.45783,0.27757418,None,None
5362000,-6.109792,0.27004385,-1032.0,1996.0
5363000,-6.2889667,0.45190018,None,None
5364000,-8.23514,0.33159062,-1766.0,1996.0
5365000,-7.828684,0.46344376,None,None
5366000,-5.770264,0.36932874,-1032.0,1996.0
5367000,-7.820616,0.47132105,None,None
5368000,-6.115383,0.23857987,-1836.0,1996.0
5369000,-7.3232718,0.4145096,None,None
5370000,-7.2089777,0.39823905,-1534.0,1996.0
5371000,-7.9400406,0.53464496,None,None
5372000,-8.205943,0.37146017,-1834.0,1996.0
5373000,-8.555844,0.4086507,None,None
5374000,-6.300582,0.48538595,-1468.0,1996.0
5375000,-6.145976,0.40077466,None,None
5376000,-7.5559473,0.45274916,-1134.0,1996.0
5377000,-4.8394403,0.4339708,None,None
5378000,-5.964012,0.50130194,-1334.0,1996.0
5379000,-7.5362062,0.4836355,None,None
5380000,-8.5688715,0.32562506,-1566.0,1996.0
5381000,-6.33228,0.37512916,None,None
5382000,-6.3172464,0.40767524,-1432.0,1996.0
5383000,-8.259557,0.2325384,None,None
5384000,-8.755304,0.5372038,-1934.0,1996.0
5385000,-7.96356,0.40234184,None,None
5386000,-8.695932,0.26831073,-1836.0,1996.0
5387000,-9.158842,0.35866544,None,None
5388000,-8.931877,0.5181536,-1968.0,1996.0
5389000,-7.918789,0.49251345,None,None
5390000,-7.8456783,0.4365161,-1434.0,1996.0
5391000,-7.683547,0.4309087,None,None
5392000,-7.3274684,0.23821968,-1332.0,1996.0
5393000,-7.6811066,0.47664717,None,None
5394000,-6.2049975,0.4138699,-1466.0,1996.0
5395000,-8.282275,0.43649128,None,None
5396000,-6.138564,0.5368265,-1698.0,1996.0
5397000,-7.9965415,0.55723166,None,None
5398000,-8.742475,0.35460785,-1834.0,1996.0
5399000,-7.779814,0.4626309,None,None
5400000,-7.0222964,0.4205198,-1534.0,1996.0
5401000,-8.3424225,0.44778973,None,None
5402000,-9.530404,0.2896165,-1868.0,1996.0
5403000,-7.59003,0.42685542,None,None
5404000,-9.298161,0.437724,-1768.0,1996.0
5405000,-8.830301,0.5198871,None,None
5406000,-6.472872,0.25376505,-1466.0,1996.0
5407000,-5.1471434,0.40778393,None,None
5408000,-6.1156316,0.3596497,-1302.0,1996.0
5409000,-7.890641,0.37376323,None,None
5410000,-8.381241,0.19494471,-1566.0,1996.0
5411000,-8.363454,0.5419264,None,None
5412000,-7.299495,0.44751832,-1534.0,1996.0
5413000,-6.4244375,0.48870605,None,None
5414000,-5.6514664,0.4891679,-1068.0,1996.0
5415000,-4.593294,0.42356756,None,None
5416000,-5.6231318,0.528541,-702.0,1996.0
5417000,-6.0178466,0.50937223,None,None
5418000,-7.8407426,0.42333052,-1568.0,1996.0
5419000,-7.3608356,0.5249837,None,None
5420000,-8.014868,0.5148783,-1636.0,1996.0
5421000,-7.849005,0.49797413,None,None
5422000,-6.194251,0.31929284,-1266.0,1996.0
5423000,-6.738742,0.43223968,None,None
5424000,-8.722389,0.41050196,-1566.0,1996.0
5425000,-3.996091,0.5179149,None,None
5426000,-6.0573616,0.31733432,-766.0,1996.0
5427000,-6.7573824,0.53874725,None,None
